region,district,Monthly,admissions
Lower Shabelle,Wanla_Weyn,2021 Jul,244
Lower Shabelle,Wanla_Weyn,2021 Aug,251
Lower Shabelle,Wanla_Weyn,2021 Sep,379
Lower Shabelle,Wanla_Weyn,2021 Oct,386
Lower Shabelle,Wanla_Weyn,2021 Nov,384
Lower Shabelle,Wanla_Weyn,2021 Dec,937
Lower Shabelle,Wanla_Weyn,2020 Jan,175
Lower Shabelle,Wanla_Weyn,2020 Feb,248
Lower Shabelle,Wanla_Weyn,2020 Mar,165
Lower Shabelle,Wanla_Weyn,2020 Apr,201
Lower Shabelle,Wanla_Weyn,2020 May,231
Lower Shabelle,Wanla_Weyn,2020 Jun,526
Lower Shabelle,Wanla_Weyn,2020 Jul,393
Lower Shabelle,Wanla_Weyn,2020 Aug,464
Lower Shabelle,Wanla_Weyn,2020 Sep,438
Lower Shabelle,Wanla_Weyn,2020 Oct,333
Lower Shabelle,Wanla_Weyn,2020 Nov,430
Lower Shabelle,Wanla_Weyn,2020 Dec,229
Lower Shabelle,Wanla_Weyn,2019 Jan,301
Lower Shabelle,Wanla_Weyn,2019 Feb,119
Lower Shabelle,Wanla_Weyn,2019 Mar,213
Lower Shabelle,Wanla_Weyn,2019 Apr,158
Lower Shabelle,Wanla_Weyn,2019 May,361
Lower Shabelle,Wanla_Weyn,2019 Jun,443
Lower Shabelle,Wanla_Weyn,2019 Jul,465
Lower Shabelle,Wanla_Weyn,2019 Aug,257
Lower Shabelle,Wanla_Weyn,2019 Sep,403
Lower Shabelle,Wanla_Weyn,2019 Oct,302
Lower Shabelle,Wanla_Weyn,2019 Nov,250
Lower Shabelle,Wanla_Weyn,2019 Dec,186
Middle Juba,Bu'aale,2024 Jan,0
Middle Juba,Bu'aale,2024 Feb,0
Middle Juba,Bu'aale,2024 Mar,0
Middle Juba,Bu'aale,2024 Apr,0
Middle Juba,Bu'aale,2024 May,0
Middle Juba,Bu'aale,2024 Jun,0
Middle Juba,Bu'aale,2024 Jul,0
Middle Juba,Bu'aale,2024 Aug,0
Middle Juba,Bu'aale,2024 Sep,0
Middle Juba,Bu'aale,2024 Oct,0
Middle Juba,Bu'aale,2024 Nov,0
Middle Juba,Bu'aale,2024 Dec,0
Middle Juba,Bu'aale,2023 Jan,0
Middle Juba,Bu'aale,2023 Feb,0
Middle Juba,Bu'aale,2023 Mar,0
Middle Juba,Bu'aale,2023 Apr,0
Middle Juba,Bu'aale,2023 May,0
Middle Juba,Bu'aale,2023 Jun,0
Middle Juba,Bu'aale,2023 Jul,0
Middle Juba,Bu'aale,2023 Aug,0
Middle Juba,Bu'aale,2023 Sep,0
Middle Juba,Bu'aale,2023 Oct,0
Middle Juba,Bu'aale,2023 Nov,0
Middle Juba,Bu'aale,2023 Dec,0
Middle Juba,Bu'aale,2022 Jan,0
Middle Juba,Bu'aale,2022 Feb,0
Middle Juba,Bu'aale,2022 Mar,0
Middle Juba,Bu'aale,2022 Apr,0
Middle Juba,Bu'aale,2022 May,0
Middle Juba,Bu'aale,2022 Jun,0
Middle Juba,Bu'aale,2022 Jul,0
Middle Juba,Bu'aale,2022 Aug,0
Middle Juba,Bu'aale,2022 Sep,0
Middle Juba,Bu'aale,2022 Oct,0
Middle Juba,Bu'aale,2022 Nov,0
Middle Juba,Bu'aale,2022 Dec,0
Middle Juba,Bu'aale,2021 Jan,0
Middle Juba,Bu'aale,2021 Feb,0
Middle Juba,Bu'aale,2021 Mar,0
Middle Juba,Bu'aale,2021 Apr,0
Middle Juba,Bu'aale,2021 May,0
Middle Juba,Bu'aale,2021 Jun,0
Middle Juba,Bu'aale,2021 Jul,0
Middle Juba,Bu'aale,2021 Aug,0
Middle Juba,Bu'aale,2021 Sep,0
Middle Juba,Bu'aale,2021 Oct,0
Middle Juba,Bu'aale,2021 Nov,0
Middle Juba,Bu'aale,2021 Dec,0
Middle Juba,Bu'aale,2020 Jan,0
Middle Juba,Bu'aale,2020 Feb,0
Middle Juba,Bu'aale,2020 Mar,0
Middle Juba,Bu'aale,2020 Apr,0
Middle Juba,Bu'aale,2020 May,0
Middle Juba,Bu'aale,2020 Jun,0
Middle Juba,Bu'aale,2020 Jul,0
Middle Juba,Bu'aale,2020 Aug,0
Middle Juba,Bu'aale,2020 Sep,0
Middle Juba,Bu'aale,2020 Oct,0
Middle Juba,Bu'aale,2020 Nov,0
Middle Juba,Bu'aale,2020 Dec,0
Middle Juba,Bu'aale,2019 Jan,0
Middle Juba,Bu'aale,2019 Feb,0
Middle Juba,Bu'aale,2019 Mar,0
Middle Juba,Bu'aale,2019 Apr,0
Middle Juba,Bu'aale,2019 May,0
Middle Juba,Bu'aale,2019 Jun,0
Middle Juba,Bu'aale,2019 Jul,0
Middle Juba,Bu'aale,2019 Aug,0
Middle Juba,Bu'aale,2019 Sep,0
Middle Juba,Bu'aale,2019 Oct,0
Middle Juba,Bu'aale,2019 Nov,0
Middle Juba,Bu'aale,2019 Dec,0
Middle Juba,Jilib,2024 Jan,0
Middle Juba,Jilib,2024 Feb,0
Middle Juba,Jilib,2024 Mar,0
Middle Juba,Jilib,2024 Apr,0
Middle Juba,Jilib,2024 May,0
Middle Juba,Jilib,2024 Jun,0
Middle Juba,Jilib,2024 Jul,0
Middle Juba,Jilib,2024 Aug,0
Middle Juba,Jilib,2024 Sep,0
Middle Juba,Jilib,2024 Oct,0
Middle Juba,Jilib,2024 Nov,0
Middle Juba,Jilib,2024 Dec,0
Middle Juba,Jilib,2023 Jan,0
Middle Juba,Jilib,2023 Feb,0
Middle Juba,Jilib,2023 Mar,0
Middle Juba,Jilib,2023 Apr,0
Middle Juba,Jilib,2023 May,0
Middle Juba,Jilib,2023 Jun,0
Middle Juba,Jilib,2023 Jul,0
Middle Juba,Jilib,2023 Aug,0
Middle Juba,Jilib,2023 Sep,0
Middle Juba,Jilib,2023 Oct,0
Middle Juba,Jilib,2023 Nov,0
Middle Juba,Jilib,2023 Dec,0
Middle Juba,Jilib,2022 Jan,0
Middle Juba,Jilib,2022 Feb,0
Middle Juba,Jilib,2022 Mar,0
Middle Juba,Jilib,2022 Apr,0
Middle Juba,Jilib,2022 May,0
Middle Juba,Jilib,2022 Jun,0
Middle Juba,Jilib,2022 Jul,0
Middle Juba,Jilib,2022 Aug,0
Middle Juba,Jilib,2022 Sep,0
Middle Juba,Jilib,2022 Oct,0
Middle Juba,Jilib,2022 Nov,0
Middle Juba,Jilib,2022 Dec,0
Middle Juba,Jilib,2021 Jan,0
Middle Juba,Jilib,2021 Feb,0
Middle Juba,Jilib,2021 Mar,0
Middle Juba,Jilib,2021 Apr,0
Middle Juba,Jilib,2021 May,0
Middle Juba,Jilib,2021 Jun,0
Middle Juba,Jilib,2021 Jul,0
Middle Juba,Jilib,2021 Aug,0
Middle Juba,Jilib,2021 Sep,0
Middle Juba,Jilib,2021 Oct,0
Middle Juba,Jilib,2021 Nov,0
Middle Juba,Jilib,2021 Dec,0
Middle Juba,Jilib,2020 Jan,0
Middle Juba,Jilib,2020 Feb,0
Middle Juba,Jilib,2020 Mar,0
Middle Juba,Jilib,2020 Apr,0
Middle Juba,Jilib,2020 May,0
Middle Juba,Jilib,2020 Jun,0
Middle Juba,Jilib,2020 Jul,0
Middle Juba,Jilib,2020 Aug,0
Middle Juba,Jilib,2020 Sep,0
Middle Juba,Jilib,2020 Oct,0
Middle Juba,Jilib,2020 Nov,0
Middle Juba,Jilib,2020 Dec,0
Middle Juba,Jilib,2019 Jan,0
Middle Juba,Jilib,2019 Feb,0
Middle Juba,Jilib,2019 Mar,0
Middle Juba,Jilib,2019 Apr,0
Middle Juba,Jilib,2019 May,0
Middle Juba,Jilib,2019 Jun,0
Middle Juba,Jilib,2019 Jul,0
Middle Juba,Jilib,2019 Aug,0
Middle Juba,Jilib,2019 Sep,0
Middle Juba,Jilib,2019 Oct,0
Middle Juba,Jilib,2019 Nov,0
Middle Juba,Jilib,2019 Dec,0
Middle Juba,Saakow/Salagle,2024 Jan,0
Middle Juba,Saakow/Salagle,2024 Feb,0
Middle Juba,Saakow/Salagle,2024 Mar,0
Middle Juba,Saakow/Salagle,2024 Apr,0
Middle Juba,Saakow/Salagle,2024 May,0
Middle Juba,Saakow/Salagle,2024 Jun,0
Middle Juba,Saakow/Salagle,2024 Jul,0
Middle Juba,Saakow/Salagle,2024 Aug,0
Middle Juba,Saakow/Salagle,2024 Sep,0
Middle Juba,Saakow/Salagle,2024 Oct,0
Middle Juba,Saakow/Salagle,2024 Nov,0
Middle Juba,Saakow/Salagle,2024 Dec,0
Middle Juba,Saakow/Salagle,2023 Jan,0
Middle Juba,Saakow/Salagle,2023 Feb,0
Middle Juba,Saakow/Salagle,2023 Mar,0
Middle Juba,Saakow/Salagle,2023 Apr,0
Middle Juba,Saakow/Salagle,2023 May,0
Middle Juba,Saakow/Salagle,2023 Jun,0
Middle Juba,Saakow/Salagle,2023 Jul,0
Middle Juba,Saakow/Salagle,2023 Aug,0
Middle Juba,Saakow/Salagle,2023 Sep,0
Middle Juba,Saakow/Salagle,2023 Oct,0
Middle Juba,Saakow/Salagle,2023 Nov,0
Middle Juba,Saakow/Salagle,2023 Dec,0
Middle Juba,Saakow/Salagle,2022 Jan,0
Middle Juba,Saakow/Salagle,2022 Feb,0
Middle Juba,Saakow/Salagle,2022 Mar,0
Middle Juba,Saakow/Salagle,2022 Apr,0
Middle Juba,Saakow/Salagle,2022 May,0
Middle Juba,Saakow/Salagle,2022 Jun,0
Middle Juba,Saakow/Salagle,2022 Jul,0
Middle Juba,Saakow/Salagle,2022 Aug,0
Middle Juba,Saakow/Salagle,2022 Sep,0
Middle Juba,Saakow/Salagle,2022 Oct,0
Middle Juba,Saakow/Salagle,2022 Nov,0
Middle Juba,Saakow/Salagle,2022 Dec,0
Middle Juba,Saakow/Salagle,2021 Jan,0
Middle Juba,Saakow/Salagle,2021 Feb,0
Middle Juba,Saakow/Salagle,2021 Mar,0
Middle Juba,Saakow/Salagle,2021 Apr,0
Middle Juba,Saakow/Salagle,2021 May,0
Middle Juba,Saakow/Salagle,2021 Jun,0
Middle Juba,Saakow/Salagle,2021 Jul,0
Middle Juba,Saakow/Salagle,2021 Aug,0
Middle Juba,Saakow/Salagle,2021 Sep,0
Middle Juba,Saakow/Salagle,2021 Oct,0
Middle Juba,Saakow/Salagle,2021 Nov,0
Middle Juba,Saakow/Salagle,2021 Dec,0
Middle Juba,Saakow/Salagle,2020 Jan,0
Middle Juba,Saakow/Salagle,2020 Feb,0
Middle Juba,Saakow/Salagle,2020 Mar,0
Middle Juba,Saakow/Salagle,2020 Apr,0
Middle Juba,Saakow/Salagle,2020 May,0
Middle Juba,Saakow/Salagle,2020 Jun,0
Middle Juba,Saakow/Salagle,2020 Jul,0
Middle Juba,Saakow/Salagle,2020 Aug,0
Middle Juba,Saakow/Salagle,2020 Sep,0
Middle Juba,Saakow/Salagle,2020 Oct,0
Middle Juba,Saakow/Salagle,2020 Nov,0
Middle Juba,Saakow/Salagle,2020 Dec,0
Middle Juba,Saakow/Salagle,2019 Jan,0
Middle Juba,Saakow/Salagle,2019 Feb,0
Middle Juba,Saakow/Salagle,2019 Mar,0
Middle Juba,Saakow/Salagle,2019 Apr,0
Middle Juba,Saakow/Salagle,2019 May,0
Middle Juba,Saakow/Salagle,2019 Jun,0
Middle Juba,Saakow/Salagle,2019 Jul,0
Middle Juba,Saakow/Salagle,2019 Aug,0
Middle Juba,Saakow/Salagle,2019 Sep,0
Middle Juba,Saakow/Salagle,2019 Oct,0
Middle Juba,Saakow/Salagle,2019 Nov,0
Middle Juba,Saakow/Salagle,2019 Dec,0
Middle Shabelle,Adan Yabaal,2024 Jan,0
Middle Shabelle,Adan Yabaal,2024 Feb,0
Middle Shabelle,Adan Yabaal,2024 Mar,0
Middle Shabelle,Adan Yabaal,2024 Apr,124
Middle Shabelle,Adan Yabaal,2024 May,258
Middle Shabelle,Adan Yabaal,2024 Jun,614
Middle Shabelle,Adan Yabaal,2024 Jul,334
Middle Shabelle,Adan Yabaal,2024 Aug,311
Middle Shabelle,Adan Yabaal,2024 Sep,115
Middle Shabelle,Adan Yabaal,2024 Oct,153
Middle Shabelle,Adan Yabaal,2024 Nov,124
Middle Shabelle,Adan Yabaal,2024 Dec,124
Middle Shabelle,Adan Yabaal,2023 Jan,0
Middle Shabelle,Adan Yabaal,2023 Feb,46
Middle Shabelle,Adan Yabaal,2023 Mar,384
Middle Shabelle,Adan Yabaal,2023 Apr,70
Middle Shabelle,Adan Yabaal,2023 May,104
Middle Shabelle,Adan Yabaal,2023 Jun,68
Middle Shabelle,Adan Yabaal,2023 Jul,112
Middle Shabelle,Adan Yabaal,2023 Aug,49
Middle Shabelle,Adan Yabaal,2023 Sep,14
Middle Shabelle,Adan Yabaal,2023 Oct,21
Middle Shabelle,Adan Yabaal,2023 Nov,15
Middle Shabelle,Adan Yabaal,2023 Dec,24
Middle Shabelle,Adan Yabaal,2022 Jan,0
Middle Shabelle,Adan Yabaal,2022 Feb,0
Middle Shabelle,Adan Yabaal,2022 Mar,0
Middle Shabelle,Adan Yabaal,2022 Apr,0
Middle Shabelle,Adan Yabaal,2022 May,0
Middle Shabelle,Adan Yabaal,2022 Jun,0
Middle Shabelle,Adan Yabaal,2022 Jul,0
Middle Shabelle,Adan Yabaal,2022 Aug,0
Middle Shabelle,Adan Yabaal,2022 Sep,0
Middle Shabelle,Adan Yabaal,2022 Oct,0
Middle Shabelle,Adan Yabaal,2022 Nov,0
Middle Shabelle,Adan Yabaal,2022 Dec,0
Middle Shabelle,Adan Yabaal,2021 Jan,0
Middle Shabelle,Adan Yabaal,2021 Feb,0
Middle Shabelle,Adan Yabaal,2021 Mar,0
Middle Shabelle,Adan Yabaal,2021 Apr,0
Middle Shabelle,Adan Yabaal,2021 May,0
Middle Shabelle,Adan Yabaal,2021 Jun,0
Middle Shabelle,Adan Yabaal,2021 Jul,0
Middle Shabelle,Adan Yabaal,2021 Aug,0
Middle Shabelle,Adan Yabaal,2021 Sep,0
Middle Shabelle,Adan Yabaal,2021 Oct,0
Middle Shabelle,Adan Yabaal,2021 Nov,0
Middle Shabelle,Adan Yabaal,2021 Dec,0
Middle Shabelle,Adan Yabaal,2020 Jan,0
Middle Shabelle,Adan Yabaal,2020 Feb,0
Middle Shabelle,Adan Yabaal,2020 Mar,0
Middle Shabelle,Adan Yabaal,2020 Apr,0
Middle Shabelle,Adan Yabaal,2020 May,0
Middle Shabelle,Adan Yabaal,2020 Jun,0
Middle Shabelle,Adan Yabaal,2020 Jul,0
Middle Shabelle,Adan Yabaal,2020 Aug,0
Middle Shabelle,Adan Yabaal,2020 Sep,0
Middle Shabelle,Adan Yabaal,2020 Oct,0
Middle Shabelle,Adan Yabaal,2020 Nov,0
Middle Shabelle,Adan Yabaal,2020 Dec,0
Middle Shabelle,Adan Yabaal,2019 Jan,0
Middle Shabelle,Adan Yabaal,2019 Feb,0
Middle Shabelle,Adan Yabaal,2019 Mar,0
Middle Shabelle,Adan Yabaal,2019 Apr,0
Middle Shabelle,Adan Yabaal,2019 May,0
Middle Shabelle,Adan Yabaal,2019 Jun,0
Middle Shabelle,Adan Yabaal,2019 Jul,0
Middle Shabelle,Adan Yabaal,2019 Aug,0
Middle Shabelle,Adan Yabaal,2019 Sep,0
Middle Shabelle,Adan Yabaal,2019 Oct,0
Middle Shabelle,Adan Yabaal,2019 Nov,0
Middle Shabelle,Adan Yabaal,2019 Dec,0
Middle Shabelle,Balcad,2024 Jan,416
Middle Shabelle,Balcad,2024 Feb,229
Middle Shabelle,Balcad,2024 Mar,468
Middle Shabelle,Balcad,2024 Apr,627
Middle Shabelle,Balcad,2024 May,859
Middle Shabelle,Balcad,2024 Jun,815
Middle Shabelle,Balcad,2024 Jul,537
Middle Shabelle,Balcad,2024 Aug,496
Middle Shabelle,Balcad,2024 Sep,467
Middle Shabelle,Balcad,2024 Oct,607
Middle Shabelle,Balcad,2024 Nov,572
Middle Shabelle,Balcad,2024 Dec,572
Middle Shabelle,Balcad,2023 Jan,438
Middle Shabelle,Balcad,2023 Feb,476
Middle Shabelle,Balcad,2023 Mar,612
Middle Shabelle,Balcad,2023 Apr,423
Middle Shabelle,Balcad,2023 May,325
Middle Shabelle,Balcad,2023 Jun,461
Middle Shabelle,Balcad,2023 Jul,742
Middle Shabelle,Balcad,2023 Aug,691
Middle Shabelle,Balcad,2023 Sep,539
Middle Shabelle,Balcad,2023 Oct,407
Middle Shabelle,Balcad,2023 Nov,708
Middle Shabelle,Balcad,2023 Dec,741
Middle Shabelle,Balcad,2022 Jan,476
Middle Shabelle,Balcad,2022 Feb,123
Middle Shabelle,Balcad,2022 Mar,25
Middle Shabelle,Balcad,2022 Apr,16
Middle Shabelle,Balcad,2022 May,38
Middle Shabelle,Balcad,2022 Jun,48
Middle Shabelle,Balcad,2022 Jul,30
Middle Shabelle,Balcad,2022 Aug,77
Middle Shabelle,Balcad,2022 Sep,256
Middle Shabelle,Balcad,2022 Oct,249
Middle Shabelle,Balcad,2022 Nov,352
Middle Shabelle,Balcad,2022 Dec,638
Middle Shabelle,Balcad,2021 Jan,149
Middle Shabelle,Balcad,2021 Feb,127
Middle Shabelle,Balcad,2021 Mar,94
Middle Shabelle,Balcad,2021 Apr,77
Middle Shabelle,Balcad,2021 May,89
Middle Shabelle,Balcad,2021 Jun,58
Middle Shabelle,Balcad,2021 Jul,34
Middle Shabelle,Balcad,2021 Aug,25
Middle Shabelle,Balcad,2021 Sep,225
Middle Shabelle,Balcad,2021 Oct,246
Middle Shabelle,Balcad,2021 Nov,252
Middle Shabelle,Balcad,2021 Dec,244
Middle Shabelle,Balcad,2020 Jan,377
Middle Shabelle,Balcad,2020 Feb,543
Middle Shabelle,Balcad,2020 Mar,201
Middle Shabelle,Balcad,2020 Apr,281
Middle Shabelle,Balcad,2020 May,230
Middle Shabelle,Balcad,2020 Jun,188
Middle Shabelle,Balcad,2020 Jul,259
Middle Shabelle,Balcad,2020 Aug,327
Middle Shabelle,Balcad,2020 Sep,427
Middle Shabelle,Balcad,2020 Oct,88
Middle Shabelle,Balcad,2020 Nov,93
Middle Shabelle,Balcad,2020 Dec,148
Middle Shabelle,Balcad,2019 Jan,29
Middle Shabelle,Balcad,2019 Feb,690
Middle Shabelle,Balcad,2019 Mar,470
Middle Shabelle,Balcad,2019 Apr,930
Middle Shabelle,Balcad,2019 May,658
Middle Shabelle,Balcad,2019 Jun,174
Middle Shabelle,Balcad,2019 Jul,229
Middle Shabelle,Balcad,2019 Aug,383
Middle Shabelle,Balcad,2019 Sep,315
Middle Shabelle,Balcad,2019 Oct,497
Middle Shabelle,Balcad,2019 Nov,840
Middle Shabelle,Balcad,2019 Dec,864
Middle Shabelle,Cadale,2024 Jan,224
Middle Shabelle,Cadale,2024 Feb,202
Middle Shabelle,Cadale,2024 Mar,330
Middle Shabelle,Cadale,2024 Apr,341
Middle Shabelle,Cadale,2024 May,380
Middle Shabelle,Cadale,2024 Jun,308
Middle Shabelle,Cadale,2024 Jul,301
Middle Shabelle,Cadale,2024 Aug,101
Middle Shabelle,Cadale,2024 Sep,101
Middle Shabelle,Cadale,2024 Oct,126
Middle Shabelle,Cadale,2024 Nov,135
Middle Shabelle,Cadale,2024 Dec,135
Middle Shabelle,Cadale,2023 Jan,131
Middle Shabelle,Cadale,2023 Feb,122
Middle Shabelle,Cadale,2023 Mar,127
Middle Shabelle,Cadale,2023 Apr,105
Middle Shabelle,Cadale,2023 May,114
Middle Shabelle,Cadale,2023 Jun,104
Middle Shabelle,Cadale,2023 Jul,118
Middle Shabelle,Cadale,2023 Aug,128
Middle Shabelle,Cadale,2023 Sep,106
Middle Shabelle,Cadale,2023 Oct,44
Middle Shabelle,Cadale,2023 Nov,233
Middle Shabelle,Cadale,2023 Dec,216
Middle Shabelle,Cadale,2022 Jan,33
Middle Shabelle,Cadale,2022 Feb,27
Middle Shabelle,Cadale,2022 Mar,25
Middle Shabelle,Cadale,2022 Apr,0
Middle Shabelle,Cadale,2022 May,29
Middle Shabelle,Cadale,2022 Jun,38
Middle Shabelle,Cadale,2022 Jul,12
Middle Shabelle,Cadale,2022 Aug,44
Middle Shabelle,Cadale,2022 Sep,0
Middle Shabelle,Cadale,2022 Oct,29
Middle Shabelle,Cadale,2022 Nov,124
Middle Shabelle,Cadale,2022 Dec,208
Middle Shabelle,Cadale,2021 Jan,19
Middle Shabelle,Cadale,2021 Feb,11
Middle Shabelle,Cadale,2021 Mar,21
Middle Shabelle,Cadale,2021 Apr,13
Middle Shabelle,Cadale,2021 May,14
Middle Shabelle,Cadale,2021 Jun,15
Middle Shabelle,Cadale,2021 Jul,16
Middle Shabelle,Cadale,2021 Aug,13
Middle Shabelle,Cadale,2021 Sep,15
Middle Shabelle,Cadale,2021 Oct,20
Middle Shabelle,Cadale,2021 Nov,17
Middle Shabelle,Cadale,2021 Dec,17
Middle Shabelle,Cadale,2020 Jan,138
Middle Shabelle,Cadale,2020 Feb,336
Middle Shabelle,Cadale,2020 Mar,126
Middle Shabelle,Cadale,2020 Apr,69
Middle Shabelle,Cadale,2020 May,137
Middle Shabelle,Cadale,2020 Jun,367
Middle Shabelle,Cadale,2020 Jul,319
Middle Shabelle,Cadale,2020 Aug,180
Middle Shabelle,Cadale,2020 Sep,168
Middle Shabelle,Cadale,2020 Oct,24
Middle Shabelle,Cadale,2020 Nov,16
Middle Shabelle,Cadale,2020 Dec,0
Middle Shabelle,Cadale,2019 Jan,0
Middle Shabelle,Cadale,2019 Feb,18
Middle Shabelle,Cadale,2019 Mar,10
Middle Shabelle,Cadale,2019 Apr,0
Middle Shabelle,Cadale,2019 May,0
Middle Shabelle,Cadale,2019 Jun,0
Middle Shabelle,Cadale,2019 Jul,0
Middle Shabelle,Cadale,2019 Aug,0
Middle Shabelle,Cadale,2019 Sep,0
Middle Shabelle,Cadale,2019 Oct,0
Middle Shabelle,Cadale,2019 Nov,0
Middle Shabelle,Cadale,2019 Dec,58
Middle Shabelle,Jowhar,2024 Jan,1872
Middle Shabelle,Jowhar,2024 Feb,1682
Middle Shabelle,Jowhar,2024 Mar,2348
Middle Shabelle,Jowhar,2024 Apr,1574
Middle Shabelle,Jowhar,2024 May,1855
Middle Shabelle,Jowhar,2024 Jun,1093
Middle Shabelle,Jowhar,2024 Jul,1937
Middle Shabelle,Jowhar,2024 Aug,1788
Middle Shabelle,Jowhar,2024 Sep,1780
Middle Shabelle,Jowhar,2024 Oct,1315
Middle Shabelle,Jowhar,2024 Nov,1274
Middle Shabelle,Jowhar,2024 Dec,1274
Middle Shabelle,Jowhar,2023 Jan,1326
Middle Shabelle,Jowhar,2023 Feb,1614
Middle Shabelle,Jowhar,2023 Mar,1553
Middle Shabelle,Jowhar,2023 Apr,1368
Middle Shabelle,Jowhar,2023 May,1797
Middle Shabelle,Jowhar,2023 Jun,1593
Middle Shabelle,Jowhar,2023 Jul,2199
Middle Shabelle,Jowhar,2023 Aug,1985
Middle Shabelle,Jowhar,2023 Sep,2103
Middle Shabelle,Jowhar,2023 Oct,2347
Middle Shabelle,Jowhar,2023 Nov,1526
Middle Shabelle,Jowhar,2023 Dec,1890
Middle Shabelle,Jowhar,2022 Jan,817
Middle Shabelle,Jowhar,2022 Feb,753
Middle Shabelle,Jowhar,2022 Mar,908
Middle Shabelle,Jowhar,2022 Apr,710
Middle Shabelle,Jowhar,2022 May,954
Middle Shabelle,Jowhar,2022 Jun,823
Middle Shabelle,Jowhar,2022 Jul,611
Middle Shabelle,Jowhar,2022 Aug,1055
Middle Shabelle,Jowhar,2022 Sep,896
Middle Shabelle,Jowhar,2022 Oct,940
Middle Shabelle,Jowhar,2022 Nov,418
Middle Shabelle,Jowhar,2022 Dec,1044
Middle Shabelle,Jowhar,2021 Jan,430
Middle Shabelle,Jowhar,2021 Feb,922
Middle Shabelle,Jowhar,2021 Mar,460
Middle Shabelle,Jowhar,2021 Apr,670
Middle Shabelle,Jowhar,2021 May,1209
Middle Shabelle,Jowhar,2021 Jun,1634
Middle Shabelle,Jowhar,2021 Jul,716
Middle Shabelle,Jowhar,2021 Aug,691
Middle Shabelle,Jowhar,2021 Sep,505
Middle Shabelle,Jowhar,2021 Oct,499
Middle Shabelle,Jowhar,2021 Nov,601
Middle Shabelle,Jowhar,2021 Dec,1179
Middle Shabelle,Jowhar,2020 Jan,253
Middle Shabelle,Jowhar,2020 Feb,556
Middle Shabelle,Jowhar,2020 Mar,462
Middle Shabelle,Jowhar,2020 Apr,583
Middle Shabelle,Jowhar,2020 May,466
Middle Shabelle,Jowhar,2020 Jun,950
Middle Shabelle,Jowhar,2020 Jul,648
Middle Shabelle,Jowhar,2020 Aug,383
Middle Shabelle,Jowhar,2020 Sep,210
Middle Shabelle,Jowhar,2020 Oct,130
Middle Shabelle,Jowhar,2020 Nov,330
Middle Shabelle,Jowhar,2020 Dec,622
Middle Shabelle,Jowhar,2019 Jan,185
Middle Shabelle,Jowhar,2019 Feb,163
Middle Shabelle,Jowhar,2019 Mar,120
Middle Shabelle,Jowhar,2019 Apr,19
Middle Shabelle,Jowhar,2019 May,83
Middle Shabelle,Jowhar,2019 Jun,30
Middle Shabelle,Jowhar,2019 Jul,33
Middle Shabelle,Jowhar,2019 Aug,57
Middle Shabelle,Jowhar,2019 Sep,79
Middle Shabelle,Jowhar,2019 Oct,156
Middle Shabelle,Jowhar,2019 Nov,125
Middle Shabelle,Jowhar,2019 Dec,387
Mudug,Gaalkacyo,2024 Jan,1301
Mudug,Gaalkacyo,2024 Feb,1243
Mudug,Gaalkacyo,2024 Mar,1518
Mudug,Gaalkacyo,2024 Apr,1204
Mudug,Gaalkacyo,2024 May,1766
Mudug,Gaalkacyo,2024 Jun,1232
Mudug,Gaalkacyo,2024 Jul,1466
Mudug,Gaalkacyo,2024 Aug,1731
Mudug,Gaalkacyo,2024 Sep,1594
Mudug,Gaalkacyo,2024 Oct,1629
Mudug,Gaalkacyo,2024 Nov,1814
Mudug,Gaalkacyo,2024 Dec,1814
Mudug,Gaalkacyo,2023 Jan,1226
Mudug,Gaalkacyo,2023 Feb,1113
Mudug,Gaalkacyo,2023 Mar,1513
Mudug,Gaalkacyo,2023 Apr,1308
Mudug,Gaalkacyo,2023 May,1822
Mudug,Gaalkacyo,2023 Jun,1097
Mudug,Gaalkacyo,2023 Jul,1234
Mudug,Gaalkacyo,2023 Aug,1103
Mudug,Gaalkacyo,2023 Sep,975
Mudug,Gaalkacyo,2023 Oct,1393
Mudug,Gaalkacyo,2023 Nov,1743
Mudug,Gaalkacyo,2023 Dec,1621
Mudug,Gaalkacyo,2022 Jan,833
Mudug,Gaalkacyo,2022 Feb,1320
Mudug,Gaalkacyo,2022 Mar,1826
Mudug,Gaalkacyo,2022 Apr,1354
Mudug,Gaalkacyo,2022 May,1806
Mudug,Gaalkacyo,2022 Jun,1592
Mudug,Gaalkacyo,2022 Jul,1049
Mudug,Gaalkacyo,2022 Aug,1233
Mudug,Gaalkacyo,2022 Sep,1478
Mudug,Gaalkacyo,2022 Oct,803
Mudug,Gaalkacyo,2022 Nov,1337
Mudug,Gaalkacyo,2022 Dec,1390
Mudug,Gaalkacyo,2021 Jan,283
Mudug,Gaalkacyo,2021 Feb,518
Mudug,Gaalkacyo,2021 Mar,521
Mudug,Gaalkacyo,2021 Apr,366
Mudug,Gaalkacyo,2021 May,539
Mudug,Gaalkacyo,2021 Jun,760
Mudug,Gaalkacyo,2021 Jul,495
Mudug,Gaalkacyo,2021 Aug,252
Mudug,Gaalkacyo,2021 Sep,255
Mudug,Gaalkacyo,2021 Oct,366
Mudug,Gaalkacyo,2021 Nov,625
Mudug,Gaalkacyo,2021 Dec,533
Mudug,Gaalkacyo,2020 Jan,349
Mudug,Gaalkacyo,2020 Feb,234
