region,district,Quarterly,admissions
Woqooyi Galbeed,Gebiley,2020 Q1,97
Woqooyi Galbeed,Gebiley,2020 Q1,114
Woqooyi Galbeed,Gebiley,2020 Q1,83
Woqooyi Galbeed,Gebiley,2020 Q2,88
Woqooyi Galbeed,Gebiley,2020 Q2,96
Woqooyi Galbeed,Gebiley,2020 Q2,175
Woqooyi Galbeed,Gebiley,2020 Q3,208
Woqooyi Galbeed,Gebiley,2020 Q3,174
Woqooyi Galbeed,Gebiley,2020 Q3,196
Woqooyi Galbeed,Gebiley,2020 Q4,188
Woqooyi Galbeed,Gebiley,2020 Q4,288
Woqooyi Galbeed,Gebiley,2020 Q4,259
Woqooyi Galbeed,Gebiley,2019 Q1,154
Woqooyi Galbeed,Gebiley,2019 Q1,126
Woqooyi Galbeed,Gebiley,2019 Q1,172
Woqooyi Galbeed,Gebiley,2019 Q2,233
Woqooyi Galbeed,Gebiley,2019 Q2,178
Woqooyi Galbeed,Gebiley,2019 Q2,183
Woqooyi Galbeed,Gebiley,2019 Q3,131
Woqooyi Galbeed,Gebiley,2019 Q3,71
Woqooyi Galbeed,Gebiley,2019 Q3,96
Woqooyi Galbeed,Gebiley,2019 Q4,85
Woqooyi Galbeed,Gebiley,2019 Q4,82
Woqooyi Galbeed,Gebiley,2019 Q4,56
Woqooyi Galbeed,Hargeysa,2024 Q1,746
Woqooyi Galbeed,Hargeysa,2024 Q1,681
Woqooyi Galbeed,Hargeysa,2024 Q1,711
Woqooyi Galbeed,Hargeysa,2024 Q2,667
Woqooyi Galbeed,Hargeysa,2024 Q2,736
Woqooyi Galbeed,Hargeysa,2024 Q2,666
Woqooyi Galbeed,Hargeysa,2024 Q3,647
Woqooyi Galbeed,Hargeysa,2024 Q3,655
Woqooyi Galbeed,Hargeysa,2024 Q3,740
Woqooyi Galbeed,Hargeysa,2024 Q4,512
Woqooyi Galbeed,Hargeysa,2024 Q4,323
Woqooyi Galbeed,Hargeysa,2024 Q4,323
Woqooyi Galbeed,Hargeysa,2023 Q1,1280
Woqooyi Galbeed,Hargeysa,2023 Q1,1109
Woqooyi Galbeed,Hargeysa,2023 Q1,1194
Woqooyi Galbeed,Hargeysa,2023 Q2,1186
Woqooyi Galbeed,Hargeysa,2023 Q2,1592
Woqooyi Galbeed,Hargeysa,2023 Q2,1437
Woqooyi Galbeed,Hargeysa,2023 Q3,990
Woqooyi Galbeed,Hargeysa,2023 Q3,806
Woqooyi Galbeed,Hargeysa,2023 Q3,737
Woqooyi Galbeed,Hargeysa,2023 Q4,899
Woqooyi Galbeed,Hargeysa,2023 Q4,1159
Woqooyi Galbeed,Hargeysa,2023 Q4,1227
Woqooyi Galbeed,Hargeysa,2022 Q1,1065
Woqooyi Galbeed,Hargeysa,2022 Q1,1122
Woqooyi Galbeed,Hargeysa,2022 Q1,1110
Woqooyi Galbeed,Hargeysa,2022 Q2,801
Woqooyi Galbeed,Hargeysa,2022 Q2,1159
Woqooyi Galbeed,Hargeysa,2022 Q2,1434
Woqooyi Galbeed,Hargeysa,2022 Q3,1281
Woqooyi Galbeed,Hargeysa,2022 Q3,1457
Woqooyi Galbeed,Hargeysa,2022 Q3,1407
Woqooyi Galbeed,Hargeysa,2022 Q4,1297
Woqooyi Galbeed,Hargeysa,2022 Q4,1284
Woqooyi Galbeed,Hargeysa,2022 Q4,1503
Woqooyi Galbeed,Hargeysa,2021 Q1,781
Woqooyi Galbeed,Hargeysa,2021 Q1,637
Woqooyi Galbeed,Hargeysa,2021 Q1,489
Woqooyi Galbeed,Hargeysa,2021 Q2,703
Woqooyi Galbeed,Hargeysa,2021 Q2,794
Woqooyi Galbeed,Hargeysa,2021 Q2,1112
Woqooyi Galbeed,Hargeysa,2021 Q3,462
Woqooyi Galbeed,Hargeysa,2021 Q3,483
Woqooyi Galbeed,Hargeysa,2021 Q3,802
Woqooyi Galbeed,Hargeysa,2021 Q4,950
Woqooyi Galbeed,Hargeysa,2021 Q4,1010
Woqooyi Galbeed,Hargeysa,2021 Q4,1139
Woqooyi Galbeed,Hargeysa,2020 Q1,695
Woqooyi Galbeed,Hargeysa,2020 Q1,624
Woqooyi Galbeed,Hargeysa,2020 Q1,522
Woqooyi Galbeed,Hargeysa,2020 Q2,489
Woqooyi Galbeed,Hargeysa,2020 Q2,475
Woqooyi Galbeed,Hargeysa,2020 Q2,424
Woqooyi Galbeed,Hargeysa,2020 Q3,476
Woqooyi Galbeed,Hargeysa,2020 Q3,498
Woqooyi Galbeed,Hargeysa,2020 Q3,529
Woqooyi Galbeed,Hargeysa,2020 Q4,559
Woqooyi Galbeed,Hargeysa,2020 Q4,563
Woqooyi Galbeed,Hargeysa,2020 Q4,704
Woqooyi Galbeed,Hargeysa,2019 Q1,476
Woqooyi Galbeed,Hargeysa,2019 Q1,540
Woqooyi Galbeed,Hargeysa,2019 Q1,673
Woqooyi Galbeed,Hargeysa,2019 Q2,690
Woqooyi Galbeed,Hargeysa,2019 Q2,542
Woqooyi Galbeed,Hargeysa,2019 Q2,683
Woqooyi Galbeed,Hargeysa,2019 Q3,445
Woqooyi Galbeed,Hargeysa,2019 Q3,400
Woqooyi Galbeed,Hargeysa,2019 Q3,431
Woqooyi Galbeed,Hargeysa,2019 Q4,369
Woqooyi Galbeed,Hargeysa,2019 Q4,402
Woqooyi Galbeed,Hargeysa,2019 Q4,415
